IDLOCAL;LOCAL
123414;1.A1.01.09.01.04
123415;1.A1.01.09.01.05
123417;1.A1.01.09.02.01
123418;1.A1.01.09.02.02
123420;1.A1.01.09.02.04
123421;1.A1.01.09.02.05
123423;1.A1.01.09.03.01
123424;1.A1.01.09.03.02
123426;1.A1.01.09.03.04
123427;1.A1.01.09.03.05
123429;1.A1.01.09.04.01
123430;1.A1.01.09.04.02
123432;1.A1.01.09.04.04
123433;1.A1.01.09.04.05
123435;1.A1.01.09.05.01
123436;1.A1.01.09.05.02
123438;1.A1.01.09.05.04
123439;1.A1.01.09.05.05
123441;1.A1.01.09.06.01
123442;1.A1.01.09.06.02
123444;1.A1.01.09.06.04
123445;1.A1.01.09.06.05
123448;1.A1.01.10.01.01
123449;1.A1.01.10.01.02
123451;1.A1.01.10.01.04
123452;1.A1.01.10.01.05
123454;1.A1.01.10.02.01
123455;1.A1.01.10.02.02
123457;1.A1.01.10.02.04
123458;1.A1.01.10.02.05
123460;1.A1.01.10.03.01
123461;1.A1.01.10.03.02
123463;1.A1.01.10.03.04
123464;1.A1.01.10.03.05
123466;1.A1.01.10.04.01
123467;1.A1.01.10.04.02
123469;1.A1.01.10.04.04
123470;1.A1.01.10.04.05
123472;1.A1.01.10.05.01
123473;1.A1.01.10.05.02
123475;1.A1.01.10.05.04
123476;1.A1.01.10.05.05
123478;1.A1.01.10.06.01
123479;1.A1.01.10.06.02
123481;1.A1.01.10.06.04
123482;1.A1.01.10.06.05
123485;1.A1.01.11.01.01
123486;1.A1.01.11.01.02
123488;1.A1.01.11.01.04
123489;1.A1.01.11.01.05
123491;1.A1.01.11.02.01
123492;1.A1.01.11.02.02
123494;1.A1.01.11.02.04
123495;1.A1.01.11.02.05
123497;1.A1.01.11.03.01
123498;1.A1.01.11.03.02
123500;1.A1.01.11.03.04
123501;1.A1.01.11.03.05
123503;1.A1.01.11.04.01
123504;1.A1.01.11.04.02
123506;1.A1.01.11.04.04
123507;1.A1.01.11.04.05
123509;1.A1.01.11.05.01
123510;1.A1.01.11.05.02
123512;1.A1.01.11.05.04
123513;1.A1.01.11.05.05
123515;1.A1.01.11.06.01
123516;1.A1.01.11.06.02
123518;1.A1.01.11.06.04
123519;1.A1.01.11.06.05
123522;1.A1.01.12.01.01
123523;1.A1.01.12.01.02
123525;1.A1.01.12.01.04
123526;1.A1.01.12.01.05
123528;1.A1.01.12.02.01
123529;1.A1.01.12.02.02
123531;1.A1.01.12.02.04
123532;1.A1.01.12.02.05
123534;1.A1.01.12.03.01
123535;1.A1.01.12.03.02
123537;1.A1.01.12.03.04
123538;1.A1.01.12.03.05
123540;1.A1.01.12.04.01
123541;1.A1.01.12.04.02
123543;1.A1.01.12.04.04
123544;1.A1.01.12.04.05
123546;1.A1.01.12.05.01
123547;1.A1.01.12.05.02
123549;1.A1.01.12.05.04
123550;1.A1.01.12.05.05
123552;1.A1.01.12.06.01
123553;1.A1.01.12.06.02
123555;1.A1.01.12.06.04
123556;1.A1.01.12.06.05
123559;1.A1.01.13.01.01
123560;1.A1.01.13.01.02
123562;1.A1.01.13.01.04
123563;1.A1.01.13.01.05
123565;1.A1.01.13.02.01
123566;1.A1.01.13.02.02
123568;1.A1.01.13.02.04
123569;1.A1.01.13.02.05
123571;1.A1.01.13.03.01
123572;1.A1.01.13.03.02
123574;1.A1.01.13.03.04
123575;1.A1.01.13.03.05
123577;1.A1.01.13.04.01
123578;1.A1.01.13.04.02
123580;1.A1.01.13.04.04
123581;1.A1.01.13.04.05
123583;1.A1.01.13.05.01
123584;1.A1.01.13.05.02
123586;1.A1.01.13.05.04
123587;1.A1.01.13.05.05
123589;1.A1.01.13.06.01
123590;1.A1.01.13.06.02
123592;1.A1.01.13.06.04
123593;1.A1.01.13.06.05
123596;1.A1.01.14.01.01
123597;1.A1.01.14.01.02
123599;1.A1.01.14.01.04
123600;1.A1.01.14.01.05
123602;1.A1.01.14.02.01
123603;1.A1.01.14.02.02
123605;1.A1.01.14.02.04
123606;1.A1.01.14.02.05
123608;1.A1.01.14.03.01
123609;1.A1.01.14.03.02
123611;1.A1.01.14.03.04
123612;1.A1.01.14.03.05
123614;1.A1.01.14.04.01
123615;1.A1.01.14.04.02
123617;1.A1.01.14.04.04
123618;1.A1.01.14.04.05
123620;1.A1.01.14.05.01
123621;1.A1.01.14.05.02
123623;1.A1.01.14.05.04
123624;1.A1.01.14.05.05
123626;1.A1.01.14.06.01
123627;1.A1.01.14.06.02
123629;1.A1.01.14.06.04
123630;1.A1.01.14.06.05
123633;1.A1.01.15.01.01
123634;1.A1.01.15.01.02
123636;1.A1.01.15.01.04
123637;1.A1.01.15.01.05
123639;1.A1.01.15.02.01
123640;1.A1.01.15.02.02
123642;1.A1.01.15.02.04
123643;1.A1.01.15.02.05
123645;1.A1.01.15.03.01
123646;1.A1.01.15.03.02
123648;1.A1.01.15.03.04
123649;1.A1.01.15.03.05
123651;1.A1.01.15.04.01
123652;1.A1.01.15.04.02
123654;1.A1.01.15.04.04
123655;1.A1.01.15.04.05
123657;1.A1.01.15.05.01
123658;1.A1.01.15.05.02
123660;1.A1.01.15.05.04
123661;1.A1.01.15.05.05
123663;1.A1.01.15.06.01
123664;1.A1.01.15.06.02
123666;1.A1.01.15.06.04
123667;1.A1.01.15.06.05
123670;1.A1.01.16.01.01
123671;1.A1.01.16.01.02
123673;1.A1.01.16.01.04
123674;1.A1.01.16.01.05
123676;1.A1.01.16.02.01
123677;1.A1.01.16.02.02
123679;1.A1.01.16.02.04
180879;1.B2.04.14.04.05
180881;1.B2.04.14.05.01
180882;1.B2.04.14.05.02
180884;1.B2.04.14.05.04
180885;1.B2.04.14.05.05
180887;1.B2.04.14.06.01
180888;1.B2.04.14.06.02
180890;1.B2.04.14.06.04
180891;1.B2.04.14.06.05
180894;1.B2.04.15.01.01
180895;1.B2.04.15.01.02
180897;1.B2.04.15.01.04
180898;1.B2.04.15.01.05
180900;1.B2.04.15.02.01
180901;1.B2.04.15.02.02
180903;1.B2.04.15.02.04
180904;1.B2.04.15.02.05
180906;1.B2.04.15.03.01
180907;1.B2.04.15.03.02
180909;1.B2.04.15.03.04
180910;1.B2.04.15.03.05
180912;1.B2.04.15.04.01
180913;1.B2.04.15.04.02
180915;1.B2.04.15.04.04
180916;1.B2.04.15.04.05
180918;1.B2.04.15.05.01
180919;1.B2.04.15.05.02
180921;1.B2.04.15.05.04
180922;1.B2.04.15.05.05
180924;1.B2.04.15.06.01
180925;1.B2.04.15.06.02
180927;1.B2.04.15.06.04
180928;1.B2.04.15.06.05
180931;1.B2.04.16.01.01
180932;1.B2.04.16.01.02
180934;1.B2.04.16.01.04
180935;1.B2.04.16.01.05
180937;1.B2.04.16.02.01
180938;1.B2.04.16.02.02
180940;1.B2.04.16.02.04
180941;1.B2.04.16.02.05
180943;1.B2.04.16.03.01
180944;1.B2.04.16.03.02
180946;1.B2.04.16.03.04
180947;1.B2.04.16.03.05
180949;1.B2.04.16.04.01
180950;1.B2.04.16.04.02
180952;1.B2.04.16.04.04
180953;1.B2.04.16.04.05
180955;1.B2.04.16.05.01
180956;1.B2.04.16.05.02
180958;1.B2.04.16.05.04
180959;1.B2.04.16.05.05
180961;1.B2.04.16.06.01
180962;1.B2.04.16.06.02
180964;1.B2.04.16.06.04
180965;1.B2.04.16.06.05
180968;1.B2.04.17.01.01
180969;1.B2.04.17.01.02
180971;1.B2.04.17.01.04
180972;1.B2.04.17.01.05
180974;1.B2.04.17.02.01
180975;1.B2.04.17.02.02
180977;1.B2.04.17.02.04
180978;1.B2.04.17.02.05
180980;1.B2.04.17.03.01
180981;1.B2.04.17.03.02
180983;1.B2.04.17.03.04
180984;1.B2.04.17.03.05
180986;1.B2.04.17.04.01
180987;1.B2.04.17.04.02
180989;1.B2.04.17.04.04
180990;1.B2.04.17.04.05
180992;1.B2.04.17.05.01
180993;1.B2.04.17.05.02
180995;1.B2.04.17.05.04
180996;1.B2.04.17.05.05
180998;1.B2.04.17.06.01
180999;1.B2.04.17.06.02
181001;1.B2.04.17.06.04
181002;1.B2.04.17.06.05
181005;1.B2.04.18.01.01
181006;1.B2.04.18.01.02
181008;1.B2.04.18.01.04
181009;1.B2.04.18.01.05
181011;1.B2.04.18.02.01
181012;1.B2.04.18.02.02
181014;1.B2.04.18.02.04
181015;1.B2.04.18.02.05
181017;1.B2.04.18.03.01
181018;1.B2.04.18.03.02
181020;1.B2.04.18.03.04
181021;1.B2.04.18.03.05
181023;1.B2.04.18.04.01
181921;1.B2.05.08.05.04
181922;1.B2.05.08.05.05
181924;1.B2.05.08.06.01
181925;1.B2.05.08.06.02
181927;1.B2.05.08.06.04
181928;1.B2.05.08.06.05
181931;1.B2.05.09.01.01
181932;1.B2.05.09.01.02
181934;1.B2.05.09.01.04
181935;1.B2.05.09.01.05
181937;1.B2.05.09.02.01
181938;1.B2.05.09.02.02
181940;1.B2.05.09.02.04
181941;1.B2.05.09.02.05
181943;1.B2.05.09.03.01
181944;1.B2.05.09.03.02
181946;1.B2.05.09.03.04
181947;1.B2.05.09.03.05
181949;1.B2.05.09.04.01
181950;1.B2.05.09.04.02
181952;1.B2.05.09.04.04
181953;1.B2.05.09.04.05
181955;1.B2.05.09.05.01
181956;1.B2.05.09.05.02
181958;1.B2.05.09.05.04
181959;1.B2.05.09.05.05
181961;1.B2.05.09.06.01
181962;1.B2.05.09.06.02
181964;1.B2.05.09.06.04
181965;1.B2.05.09.06.05
181968;1.B2.05.10.01.01
181969;1.B2.05.10.01.02
181971;1.B2.05.10.01.04
181972;1.B2.05.10.01.05
181974;1.B2.05.10.02.01
181975;1.B2.05.10.02.02
79300705;1.D1.06.26.02.01
79300706;1.D1.06.26.02.02
181977;1.B2.05.10.02.04
181978;1.B2.05.10.02.05
181980;1.B2.05.10.03.01
181981;1.B2.05.10.03.02
181983;1.B2.05.10.03.04
181984;1.B2.05.10.03.05
181986;1.B2.05.10.04.01
181987;1.B2.05.10.04.02
181989;1.B2.05.10.04.04
181990;1.B2.05.10.04.05
181992;1.B2.05.10.05.01
181993;1.B2.05.10.05.02
181995;1.B2.05.10.05.04
181996;1.B2.05.10.05.05
181998;1.B2.05.10.06.01
181999;1.B2.05.10.06.02
182001;1.B2.05.10.06.04
182002;1.B2.05.10.06.05
182005;1.B2.05.11.01.01
182006;1.B2.05.11.01.02
182008;1.B2.05.11.01.04
182009;1.B2.05.11.01.05
182011;1.B2.05.11.02.01
182012;1.B2.05.11.02.02
182014;1.B2.05.11.02.04
182015;1.B2.05.11.02.05
182017;1.B2.05.11.03.01
182018;1.B2.05.11.03.02
182020;1.B2.05.11.03.04
182021;1.B2.05.11.03.05
182023;1.B2.05.11.04.01
182024;1.B2.05.11.04.02
182026;1.B2.05.11.04.04
182027;1.B2.05.11.04.05
182029;1.B2.05.11.05.01
182030;1.B2.05.11.05.02
182032;1.B2.05.11.05.04
182033;1.B2.05.11.05.05
182035;1.B2.05.11.06.01
182036;1.B2.05.11.06.02
182038;1.B2.05.11.06.04
182039;1.B2.05.11.06.05
182042;1.B2.05.12.01.01
182043;1.B2.05.12.01.02
182045;1.B2.05.12.01.04
182046;1.B2.05.12.01.05
182048;1.B2.05.12.02.01
182049;1.B2.05.12.02.02
182051;1.B2.05.12.02.04
182052;1.B2.05.12.02.05
182054;1.B2.05.12.03.01
182055;1.B2.05.12.03.02
182057;1.B2.05.12.03.04
182058;1.B2.05.12.03.05
182060;1.B2.05.12.04.01
182061;1.B2.05.12.04.02
182063;1.B2.05.12.04.04
182064;1.B2.05.12.04.05
182066;1.B2.05.12.05.01
182067;1.B2.05.12.05.02
182069;1.B2.05.12.05.04
182070;1.B2.05.12.05.05
182072;1.B2.05.12.06.01
182073;1.B2.05.12.06.02
182075;1.B2.05.12.06.04
182076;1.B2.05.12.06.05
182079;1.B2.05.13.01.01
182080;1.B2.05.13.01.02
182082;1.B2.05.13.01.04
182083;1.B2.05.13.01.05
182085;1.B2.05.13.02.01
182086;1.B2.05.13.02.02
182088;1.B2.05.13.02.04
182089;1.B2.05.13.02.05
182091;1.B2.05.13.03.01
182092;1.B2.05.13.03.02
182094;1.B2.05.13.03.04
182095;1.B2.05.13.03.05
182097;1.B2.05.13.04.01
182098;1.B2.05.13.04.02
182100;1.B2.05.13.04.04
182101;1.B2.05.13.04.05
182103;1.B2.05.13.05.01
182104;1.B2.05.13.05.02
182106;1.B2.05.13.05.04
182107;1.B2.05.13.05.05
182109;1.B2.05.13.06.01
182110;1.B2.05.13.06.02
182112;1.B2.05.13.06.04
182113;1.B2.05.13.06.05
182116;1.B2.05.14.01.01
182117;1.B2.05.14.01.02
182119;1.B2.05.14.01.04
182120;1.B2.05.14.01.05
128787;1.A1.06.24.02.01
128788;1.A1.06.24.02.02
128790;1.A1.06.24.02.04
128791;1.A1.06.24.02.05
128793;1.A1.06.24.03.01
128794;1.A1.06.24.03.02
128796;1.A1.06.24.03.04
128797;1.A1.06.24.03.05
128799;1.A1.06.24.04.01
128800;1.A1.06.24.04.02
128802;1.A1.06.24.04.04
128803;1.A1.06.24.04.05
128805;1.A1.06.24.05.01
128806;1.A1.06.24.05.02
128808;1.A1.06.24.05.04
128809;1.A1.06.24.05.05
128811;1.A1.06.24.06.01
128812;1.A1.06.24.06.02
128814;1.A1.06.24.06.04
128815;1.A1.06.24.06.05
128818;1.A1.06.25.01.01
128819;1.A1.06.25.01.02
128821;1.A1.06.25.01.04
128822;1.A1.06.25.01.05
128824;1.A1.06.25.02.01
128825;1.A1.06.25.02.02
128827;1.A1.06.25.02.04
128828;1.A1.06.25.02.05
128830;1.A1.06.25.03.01
128831;1.A1.06.25.03.02
128833;1.A1.06.25.03.04
128834;1.A1.06.25.03.05
128836;1.A1.06.25.04.01
128837;1.A1.06.25.04.02
128839;1.A1.06.25.04.04
128840;1.A1.06.25.04.05
128842;1.A1.06.25.05.01
128843;1.A1.06.25.05.02
128845;1.A1.06.25.05.04
128846;1.A1.06.25.05.05
128848;1.A1.06.25.06.01
128849;1.A1.06.25.06.02
128851;1.A1.06.25.06.04
128852;1.A1.06.25.06.05
128855;1.A1.06.26.01.01
128856;1.A1.06.26.01.02
128858;1.A1.06.26.01.04
128859;1.A1.06.26.01.05
128861;1.A1.06.26.02.01
128862;1.A1.06.26.02.02
128864;1.A1.06.26.02.04
128865;1.A1.06.26.02.05
128867;1.A1.06.26.03.01
128868;1.A1.06.26.03.02
128870;1.A1.06.26.03.04
128871;1.A1.06.26.03.05
128873;1.A1.06.26.04.01
128874;1.A1.06.26.04.02
128876;1.A1.06.26.04.04
128877;1.A1.06.26.04.05
128879;1.A1.06.26.05.01
128880;1.A1.06.26.05.02
128882;1.A1.06.26.05.04
128883;1.A1.06.26.05.05
128885;1.A1.06.26.06.01
128886;1.A1.06.26.06.02
128888;1.A1.06.26.06.04
128889;1.A1.06.26.06.05
128893;1.A1.07.01.01.01
128894;1.A1.07.01.01.02
128896;1.A1.07.01.01.04
128897;1.A1.07.01.01.05
128899;1.A1.07.01.02.01
128900;1.A1.07.01.02.02
128902;1.A1.07.01.02.04
128903;1.A1.07.01.02.05
128905;1.A1.07.01.03.01
128906;1.A1.07.01.03.02
128908;1.A1.07.01.03.04
128909;1.A1.07.01.03.05
128911;1.A1.07.01.04.01
128912;1.A1.07.01.04.02
128914;1.A1.07.01.04.04
128915;1.A1.07.01.04.05
128917;1.A1.07.01.05.01
128918;1.A1.07.01.05.02
128920;1.A1.07.01.05.04
128921;1.A1.07.01.05.05
128923;1.A1.07.01.06.01
128924;1.A1.07.01.06.02
128926;1.A1.07.01.06.04
128927;1.A1.07.01.06.05
128930;1.A1.07.02.01.01
128931;1.A1.07.02.01.02
128933;1.A1.07.02.01.04
128934;1.A1.07.02.01.05
128936;1.A1.07.02.02.01
128937;1.A1.07.02.02.02
128939;1.A1.07.02.02.04
128940;1.A1.07.02.02.05
128942;1.A1.07.02.03.01
128943;1.A1.07.02.03.02
128945;1.A1.07.02.03.04
128946;1.A1.07.02.03.05
128948;1.A1.07.02.04.01
128949;1.A1.07.02.04.02
128951;1.A1.07.02.04.04
128952;1.A1.07.02.04.05
128954;1.A1.07.02.05.01
128955;1.A1.07.02.05.02
128957;1.A1.07.02.05.04
128958;1.A1.07.02.05.05
128960;1.A1.07.02.06.01
128961;1.A1.07.02.06.02
128963;1.A1.07.02.06.04
128964;1.A1.07.02.06.05
128967;1.A1.07.03.01.01
128968;1.A1.07.03.01.02
128970;1.A1.07.03.01.04
128971;1.A1.07.03.01.05
128973;1.A1.07.03.02.01
128974;1.A1.07.03.02.02
128976;1.A1.07.03.02.04
128977;1.A1.07.03.02.05
128979;1.A1.07.03.03.01
128980;1.A1.07.03.03.02
128982;1.A1.07.03.03.04
128983;1.A1.07.03.03.05
128985;1.A1.07.03.04.01
128986;1.A1.07.03.04.02
128988;1.A1.07.03.04.04
128989;1.A1.07.03.04.05
128991;1.A1.07.03.05.01
128992;1.A1.07.03.05.02
128994;1.A1.07.03.05.04
128995;1.A1.07.03.05.05
128997;1.A1.07.03.06.01
128998;1.A1.07.03.06.02
129000;1.A1.07.03.06.04
129001;1.A1.07.03.06.05
129004;1.A1.07.04.01.01
129005;1.A1.07.04.01.02
129007;1.A1.07.04.01.04
129008;1.A1.07.04.01.05
129010;1.A1.07.04.02.01
129011;1.A1.07.04.02.02
129013;1.A1.07.04.02.04
129014;1.A1.07.04.02.05
129016;1.A1.07.04.03.01
129017;1.A1.07.04.03.02
129019;1.A1.07.04.03.04
129020;1.A1.07.04.03.05
129022;1.A1.07.04.04.01
129023;1.A1.07.04.04.02
129025;1.A1.07.04.04.04
129026;1.A1.07.04.04.05
129028;1.A1.07.04.05.01
129029;1.A1.07.04.05.02
129031;1.A1.07.04.05.04
129032;1.A1.07.04.05.05
129034;1.A1.07.04.06.01
129035;1.A1.07.04.06.02
129037;1.A1.07.04.06.04
129038;1.A1.07.04.06.05
129041;1.A1.07.05.01.01
129042;1.A1.07.05.01.02
129044;1.A1.07.05.01.04
129045;1.A1.07.05.01.05
129047;1.A1.07.05.02.01
129048;1.A1.07.05.02.02
129050;1.A1.07.05.02.04
129051;1.A1.07.05.02.05
129053;1.A1.07.05.03.01
129054;1.A1.07.05.03.02
129056;1.A1.07.05.03.04
129057;1.A1.07.05.03.05
129059;1.A1.07.05.04.01
129060;1.A1.07.05.04.02
129062;1.A1.07.05.04.04
129063;1.A1.07.05.04.05
129065;1.A1.07.05.05.01
129066;1.A1.07.05.05.02
129068;1.A1.07.05.05.04
129069;1.A1.07.05.05.05
129071;1.A1.07.05.06.01
129072;1.A1.07.05.06.02
129074;1.A1.07.05.06.04
129075;1.A1.07.05.06.05
129078;1.A1.07.06.01.01
129079;1.A1.07.06.01.02
129081;1.A1.07.06.01.04
129082;1.A1.07.06.01.05
129084;1.A1.07.06.02.01
129085;1.A1.07.06.02.02
129087;1.A1.07.06.02.04
185915;2.B2.01.14.04.04
185916;2.B2.01.14.04.05
185918;2.B2.01.14.05.01
185919;2.B2.01.14.05.02
185921;2.B2.01.14.05.04
185922;2.B2.01.14.05.05
185924;2.B2.01.14.06.01
185925;2.B2.01.14.06.02
185927;2.B2.01.14.06.04
185928;2.B2.01.14.06.05
185931;2.B2.01.15.01.01
185932;2.B2.01.15.01.02
185934;2.B2.01.15.01.04
185935;2.B2.01.15.01.05
185937;2.B2.01.15.02.01
185938;2.B2.01.15.02.02
185940;2.B2.01.15.02.04
185941;2.B2.01.15.02.05
185943;2.B2.01.15.03.01
185944;2.B2.01.15.03.02
185946;2.B2.01.15.03.04
185947;2.B2.01.15.03.05
185949;2.B2.01.15.04.01
185950;2.B2.01.15.04.02
185952;2.B2.01.15.04.04
185953;2.B2.01.15.04.05
185955;2.B2.01.15.05.01
185956;2.B2.01.15.05.02
185958;2.B2.01.15.05.04
185959;2.B2.01.15.05.05
185961;2.B2.01.15.06.01
177549;1.B2.01.26.05.02
177551;1.B2.01.26.05.04
177552;1.B2.01.26.05.05
177554;1.B2.01.26.06.01
177555;1.B2.01.26.06.02
177557;1.B2.01.26.06.04
177558;1.B2.01.26.06.05
177561;1.B2.01.27.01.01
177562;1.B2.01.27.01.02
177564;1.B2.01.27.01.04
177565;1.B2.01.27.01.05
177567;1.B2.01.27.02.01
177568;1.B2.01.27.02.02
177570;1.B2.01.27.02.04
177571;1.B2.01.27.02.05
177573;1.B2.01.27.03.01
177574;1.B2.01.27.03.02
177576;1.B2.01.27.03.04
177577;1.B2.01.27.03.05
177579;1.B2.01.27.04.01
177580;1.B2.01.27.04.02
177582;1.B2.01.27.04.04
177583;1.B2.01.27.04.05
177585;1.B2.01.27.05.01
177586;1.B2.01.27.05.02
177588;1.B2.01.27.05.04
177589;1.B2.01.27.05.05
177591;1.B2.01.27.06.01
177592;1.B2.01.27.06.02
177594;1.B2.01.27.06.04
177595;1.B2.01.27.06.05
177598;1.B2.01.28.01.01
177599;1.B2.01.28.01.02
177601;1.B2.01.28.01.04
177602;1.B2.01.28.01.05
177604;1.B2.01.28.02.01
177605;1.B2.01.28.02.02
177607;1.B2.01.28.02.04
177608;1.B2.01.28.02.05
177610;1.B2.01.28.03.01
177611;1.B2.01.28.03.02
177613;1.B2.01.28.03.04
177614;1.B2.01.28.03.05
177616;1.B2.01.28.04.01
177617;1.B2.01.28.04.02
177619;1.B2.01.28.04.04
177620;1.B2.01.28.04.05
177622;1.B2.01.28.05.01
177623;1.B2.01.28.05.02
177625;1.B2.01.28.05.04
177626;1.B2.01.28.05.05
177628;1.B2.01.28.06.01
177629;1.B2.01.28.06.02
177631;1.B2.01.28.06.04
177632;1.B2.01.28.06.05
177635;1.B2.01.29.01.01
177636;1.B2.01.29.01.02
177638;1.B2.01.29.01.04
177639;1.B2.01.29.01.05
177641;1.B2.01.29.02.01
177642;1.B2.01.29.02.02
177644;1.B2.01.29.02.04
177645;1.B2.01.29.02.05
177647;1.B2.01.29.03.01
177648;1.B2.01.29.03.02
177650;1.B2.01.29.03.04
177651;1.B2.01.29.03.05
177653;1.B2.01.29.04.01
177654;1.B2.01.29.04.02
177656;1.B2.01.29.04.04
177657;1.B2.01.29.04.05
177659;1.B2.01.29.05.01
177660;1.B2.01.29.05.02
177662;1.B2.01.29.05.04
177663;1.B2.01.29.05.05
177665;1.B2.01.29.06.01
177666;1.B2.01.29.06.02
177668;1.B2.01.29.06.04
177669;1.B2.01.29.06.05
177672;1.B2.01.30.01.01
177673;1.B2.01.30.01.02
177675;1.B2.01.30.01.04
177676;1.B2.01.30.01.05
177678;1.B2.01.30.02.01
177679;1.B2.01.30.02.02
177681;1.B2.01.30.02.04
177682;1.B2.01.30.02.05
177684;1.B2.01.30.03.01
177685;1.B2.01.30.03.02
177687;1.B2.01.30.03.04
177688;1.B2.01.30.03.05
177690;1.B2.01.30.04.01
177691;1.B2.01.30.04.02
177693;1.B2.01.30.04.04
177694;1.B2.01.30.04.05
177696;1.B2.01.30.05.01
177697;1.B2.01.30.05.02
177699;1.B2.01.30.05.04
177700;1.B2.01.30.05.05
177702;1.B2.01.30.06.01
177703;1.B2.01.30.06.02
177705;1.B2.01.30.06.04
177706;1.B2.01.30.06.05
177709;1.B2.01.31.01.01
177710;1.B2.01.31.01.02
177712;1.B2.01.31.01.04
177713;1.B2.01.31.01.05
177715;1.B2.01.31.02.01
177716;1.B2.01.31.02.02
177718;1.B2.01.31.02.04
177719;1.B2.01.31.02.05
177721;1.B2.01.31.03.01
177722;1.B2.01.31.03.02
177724;1.B2.01.31.03.04
177725;1.B2.01.31.03.05
177727;1.B2.01.31.04.01
177728;1.B2.01.31.04.02
177730;1.B2.01.31.04.04
177731;1.B2.01.31.04.05
177733;1.B2.01.31.05.01
177734;1.B2.01.31.05.02
177736;1.B2.01.31.05.04
177737;1.B2.01.31.05.05
177739;1.B2.01.31.06.01
177740;1.B2.01.31.06.02
177742;1.B2.01.31.06.04
177743;1.B2.01.31.06.05
177746;1.B2.01.32.01.01
177747;1.B2.01.32.01.02
177749;1.B2.01.32.01.04
177750;1.B2.01.32.01.05
177752;1.B2.01.32.02.01
177753;1.B2.01.32.02.02
177755;1.B2.01.32.02.04
177756;1.B2.01.32.02.05
177758;1.B2.01.32.03.01
177759;1.B2.01.32.03.02
177761;1.B2.01.32.03.04
177762;1.B2.01.32.03.05
177764;1.B2.01.32.04.01
177765;1.B2.01.32.04.02
177767;1.B2.01.32.04.04
177768;1.B2.01.32.04.05
177770;1.B2.01.32.05.01
177771;1.B2.01.32.05.02
177773;1.B2.01.32.05.04
177774;1.B2.01.32.05.05
177776;1.B2.01.32.06.01
177777;1.B2.01.32.06.02
177779;1.B2.01.32.06.04
177780;1.B2.01.32.06.05
177783;1.B2.01.33.01.01
177784;1.B2.01.33.01.02
177786;1.B2.01.33.01.04
177787;1.B2.01.33.01.05
177789;1.B2.01.33.02.01
177790;1.B2.01.33.02.02
177792;1.B2.01.33.02.04
177793;1.B2.01.33.02.05
177795;1.B2.01.33.03.01
177796;1.B2.01.33.03.02
177798;1.B2.01.33.03.04
177799;1.B2.01.33.03.05
177801;1.B2.01.33.04.01
177802;1.B2.01.33.04.02
177804;1.B2.01.33.04.04
177805;1.B2.01.33.04.05
177807;1.B2.01.33.05.01
177808;1.B2.01.33.05.02
177810;1.B2.01.33.05.04
177811;1.B2.01.33.05.05
177813;1.B2.01.33.06.01
177814;1.B2.01.33.06.02
177816;1.B2.01.33.06.04
177817;1.B2.01.33.06.05
177820;1.B2.01.34.01.01
177821;1.B2.01.34.01.02
177823;1.B2.01.34.01.04
177824;1.B2.01.34.01.05
177826;1.B2.01.34.02.01
177827;1.B2.01.34.02.02
177829;1.B2.01.34.02.04
177830;1.B2.01.34.02.05
177832;1.B2.01.34.03.01
177833;1.B2.01.34.03.02
177835;1.B2.01.34.03.04
177836;1.B2.01.34.03.05
177838;1.B2.01.34.04.01
177839;1.B2.01.34.04.02
177841;1.B2.01.34.04.04
177842;1.B2.01.34.04.05
177844;1.B2.01.34.05.01
177845;1.B2.01.34.05.02
177847;1.B2.01.34.05.04
177848;1.B2.01.34.05.05
177850;1.B2.01.34.06.01
177851;1.B2.01.34.06.02
177853;1.B2.01.34.06.04
177854;1.B2.01.34.06.05
177858;1.B2.02.01.01.01
177859;1.B2.02.01.01.02
177861;1.B2.02.01.01.04
177862;1.B2.02.01.01.05
177864;1.B2.02.01.02.01
177865;1.B2.02.01.02.02
177867;1.B2.02.01.02.04
177868;1.B2.02.01.02.05
177870;1.B2.02.01.03.01
177871;1.B2.02.01.03.02
177873;1.B2.02.01.03.04
177874;1.B2.02.01.03.05
177876;1.B2.02.01.04.01
177877;1.B2.02.01.04.02
177879;1.B2.02.01.04.04
177880;1.B2.02.01.04.05
177882;1.B2.02.01.05.01
177883;1.B2.02.01.05.02
177885;1.B2.02.01.05.04
177886;1.B2.02.01.05.05
177888;1.B2.02.01.06.01
177889;1.B2.02.01.06.02
177891;1.B2.02.01.06.04
177892;1.B2.02.01.06.05
177895;1.B2.02.02.01.01
177896;1.B2.02.02.01.02
177898;1.B2.02.02.01.04
123680;1.A1.01.16.02.05
123682;1.A1.01.16.03.01
123683;1.A1.01.16.03.02
123685;1.A1.01.16.03.04
123686;1.A1.01.16.03.05
123688;1.A1.01.16.04.01
123689;1.A1.01.16.04.02
123691;1.A1.01.16.04.04
123692;1.A1.01.16.04.05
123694;1.A1.01.16.05.01
123695;1.A1.01.16.05.02
123697;1.A1.01.16.05.04
123698;1.A1.01.16.05.05
123700;1.A1.01.16.06.01
123701;1.A1.01.16.06.02
123703;1.A1.01.16.06.04
123704;1.A1.01.16.06.05
123707;1.A1.01.17.01.01
123708;1.A1.01.17.01.02
123710;1.A1.01.17.01.04
123711;1.A1.01.17.01.05
123713;1.A1.01.17.02.01
123714;1.A1.01.17.02.02
